Date,SP,Export Meter Advance,Export LLF,Import Meter Advance,Import LLF,TLM,Export Settlement Volume,Import Settlement Volume,SRMC,SRMCe,Availability Flag,DTO Period,APX Hourly,APX HH,SSP,BSUoS Price,AAHEDC Price,GDoUS Price,DUoS Price,Day-ahead Hourly Sell Volume,Day-ahead Hourly Buy Volume,Day-ahead HH Sell Volume,Day-ahead HH Buy Volume,Intraday Sell Volume,Intraday Sell WAP,Intraday Buy Volume,Intraday Buy WAP,Buyback Volume,Buyback WAP,System Price Sell Volume,System Price Buy Volume,BM Offer Volume,BM Offer Price,BM Bid Volume,BM Bid Price,Day-ahead Hourly Revenue,Day-ahead HH Revenue,Intraday Sell Revenue,Intraday Buy Revenue,Buyback Revenue,System Price Revenue,BM Offer Revenue,BM Bid Revenue,Forward Trade Fees,Buyback Fees,Profit Share,DTO Imbalance Volume,DTO Imbalance Revenue,DTO Imbalance Share,Non-delivery,Non DTO Export Volume,Non DTO Import Volume,Non DTO Export Revenue,Non DTO Import Revenue,BSUoS Export,AAHEDC Export,GDUoS,BSUoS Import,AAHEDC Import,DUoS,RO,FIT,CM,CFD,CCL,Total,Export Fixed Charge,Export Capacity Charge,Import Fixed Charge,Import Capacity Charge
24/11/2020,33,0.0031,1.094,0.0011,1.094,1.0236818,0.003471714,0.001231899,0,0,LJ_NON_DISPATCH,FALSE,50.87,42,13.5,2.12917,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003471714,0.001231899,0.045930782,-0.016963245,0.00739187,0.000953153,0.017701,-0.002622922,-0.000338216,-0.009526,0,0,0,0,-0.008921,0.033605423,,,,
24/11/2020,34,0.0037,1.094,0.0017,1.094,1.0241488,0.00414555,0.001904712,0,0,LJ_NON_DISPATCH,FALSE,50.87,58,65,2.34327,0.28105,55.36,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414555,0.001904712,0.264071504,-0.126282402,0.009714142,0.001137634,0.204832,-0.004463254,-0.000522697,-0.10659,0,0,0,0,-0.013787,0.228109927,,,,
24/11/2020,35,0.0042,1.094,0.0008,1.094,1.0243903,0.004706869,0.000896546,0,0,LJ_NON_DISPATCH,FALSE,65,59.4,68.95,2.41535,0.28105,55.36,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004706869,0.000896546,0.318047815,-0.063053211,0.011368735,0.001291369,0.232512,-0.002165473,-0.000245975,-0.05016,0,0,0,0,-0.006488,0.441107259,,,,
24/11/2020,36,0.0009,1.094,0.0022,1.094,1.0250462,0.00100926,0.002467081,0,0,LJ_NON_DISPATCH,FALSE,65,58.1,68.97,2.30049,0.28105,55.36,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100926,0.002467081,0.068216522,-0.173557682,0.002321794,0.000276722,0.049824,-0.005675496,-0.000676431,-0.13794,0,0,0,0,-0.017842,-0.215052571,,,,
24/11/2020,37,0.0056,1.094,0,1.094,1.0255792,0.006283108,0,0,0,LJ_NON_DISPATCH,FALSE,52.8,53.6,68.95,2.3083,0.28105,55.36,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006283108,0,0.424555918,0,0.014503299,0.001721825,0.310016,0,0,0,0,0,0,0,0,0.750797042,,,,
24/11/2020,38,0.001,1.094,0.0034,1.094,1.0251854,0.001121553,0.00381328,0,0,LJ_NON_DISPATCH,FALSE,52.8,42.8,68.95,2.31968,0.28105,55.36,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001121553,0.00381328,0.075784446,-0.268184142,0.002601644,0.000307469,0.05536,-0.008845588,-0.001045394,-0.21318,0,0,0,0,-0.027574,-0.384775566,,,,
24/11/2020,39,0.0005,1.085,0.0049,1.085,1.0258431,0.00055652,0.005453895,0,0,LJ_NON_DISPATCH,FALSE,50.4,50,68.95,2.33778,0.28105,55.36,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055652,0.005453895,0.037604605,-0.38356697,0.001301021,0.00015247,0.02768,-0.012750006,-0.001494202,-0.30723,0,0,0,0,-0.039739,-0.678042083,,,,
24/11/2020,40,0.0031,1.085,0,1.085,1.0262841,0.003451907,0,0,0,LJ_NON_DISPATCH,FALSE,50.4,40,15.57,1.91712,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003451907,0,0.052671262,0,0.006617719,0.000945312,0.017701,0,0,0,0,0,0,0,0,0.077935292,,,,
24/11/2020,41,0.0047,1.076,0.001,1.076,1.0270515,0.005194005,0.001105107,0,0,LJ_NON_DISPATCH,FALSE,43.16,41.2,25,2.18666,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005194005,0.001105107,0.127253119,-0.028180239,0.011357523,0.001421326,0.026837,-0.002416494,-0.00030241,-0.00866,0,0,0,0,-0.00811,0.119199824,,,,
24/11/2020,42,0.0063,1.076,0.0005,1.076,1.0289236,0.006974867,0.000553561,0,0,LJ_NON_DISPATCH,FALSE,43.16,42.8,59.75,2.04709,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006974867,0.000553561,0.408413355,-0.033736769,0.014278181,0.001905182,0.035973,-0.001133189,-0.000151205,-0.00433,0,0,0,0,-0.004055,0.417163555,,,,
24/11/2020,43,0.0055,1.076,0.0001,1.076,1.0299998,0.006095539,0.000110828,0,0,LJ_NON_DISPATCH,FALSE,43.01,44,58.95,2.57251,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006095539,0.000110828,0.352145373,-0.006663976,0.015680835,0.001663254,0.031405,-0.000285106,-3.02E-05,-0.000866,0,0,0,0,-0.000811,0.392238139,,,,
24/11/2020,44,0.0012,1.076,0.0035,1.076,1.0307467,0.0013309,0.003881792,0,0,LJ_NON_DISPATCH,FALSE,43.01,41,58.95,3.06768,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013309,0.003881792,0.076887432,-0.233408276,0.004082776,0.000362892,0.006852,-0.011908096,-0.001058434,-0.03031,0,0,0,0,-0.028385,-0.216884706,,,,
24/11/2020,45,0.0041,1.076,0.001,1.076,1.0307126,0.004547092,0.001109047,0,0,LJ_NON_DISPATCH,FALSE,36.04,40,58,3.09956,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004547092,0.001109047,0.258456693,-0.065611206,0.014093984,0.00123988,0.001353,-0.003437557,-0.00030241,-0.00365,0,0,0,0,-0.00811,0.194032383,,,,
24/11/2020,46,0.0001,1.076,0.0052,1.076,1.030955,0.000110931,0.005768399,0,0,LJ_NON_DISPATCH,FALSE,36.04,35,58,2.97497,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110931,0.005768399,0.006305304,-0.341258509,0.000330016,3.02E-05,3.30E-05,-0.017160815,-0.001572531,-0.01898,0,0,0,0,-0.042172,-0.414445295,,,,
24/11/2020,47,0.0008,1.076,0.0073,1.076,1.0305245,0.000887075,0.008094564,0,0,LJ_NON_DISPATCH,FALSE,40,40,30.49,3.15147,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000887075,0.008094564,0.026505993,-0.251739317,0.002795592,0.000241928,0.000264,-0.025509775,-0.002207592,-0.026645,0,0,0,0,-0.059203,-0.335497171,,,,
24/11/2020,48,0,1.076,0.0018,1.076,1.0294852,0,0.001993907,0,0,LJ_NON_DISPATCH,FALSE,40,38,15.55,3.17638,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001993907,0,-0.031625358,0,0,0,-0.006333406,-0.000544338,-0.00657,0,0,0,0,-0.014598,-0.059671102,,,,
25/11/2020,1,0.0018,1.076,0.0095,1.076,1.0291328,0.001993224,0.010519795,0,0,LJ_NON_DISPATCH,FALSE,36.44,36,15.55,3.29034,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001993224,0.010519795,0.030374747,-0.166854476,0.006558386,0.000544338,0.000594,-0.034613704,-0.002872893,-0.034675,0,0,0,0,-0.077045,-0.277989603,,,,
25/11/2020,2,0.0025,1.072,0.0016,1.072,1.0294091,0.002758816,0.001765642,0,0,LJ_NON_DISPATCH,FALSE,36.44,36,24.96,2.79319,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758816,0.001765642,0.067482856,-0.044951845,0.007705898,0.000753214,0.000825,-0.004931775,-0.000482057,-0.00584,0,0,0,0,-0.012976,0.007585291,,,,
25/11/2020,3,0.0023,1.072,0.0007,1.072,1.0300464,0.002539682,0.000772947,0,0,LJ_NON_DISPATCH,FALSE,36.45,40,27.9,2.94082,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002539682,0.000772947,0.069439996,-0.021996521,0.007468749,0.000692957,0.000759,-0.002273097,-0.0002109,-0.002555,0,0,0,0,-0.005677,0.045648184,,,,
25/11/2020,4,0.0019,1.072,0.0011,1.072,1.0309977,0.002099936,0.001215752,0,0,LJ_NON_DISPATCH,FALSE,36.45,37,30.06,3.10401,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002099936,0.001215752,0.061861598,-0.03727643,0.006518223,0.000572443,0.000627,-0.003773708,-0.000331414,-0.004015,0,0,0,0,-0.008921,0.015261711,,,,
25/11/2020,5,0.0046,1.072,0.0006,1.072,1.0306804,0.005082491,0.000662934,0,0,LJ_NON_DISPATCH,FALSE,36.4,38,56,3.73997,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005082491,0.000662934,0.278927116,-0.037866769,0.019008365,0.001385914,0.001518,-0.002479352,-0.000180771,-0.00219,0,0,0,0,-0.004866,0.253256502,,,,
25/11/2020,6,0.0006,1.072,0.0016,1.072,1.0303839,0.000662743,0.001767314,0,0,LJ_NON_DISPATCH,FALSE,36.4,36,56,3.99598,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000662743,0.001767314,0.036371332,-0.100949002,0.002648307,0.000180771,0.000198,-0.007062153,-0.000482057,-0.00584,0,0,0,0,-0.012976,-0.087910802,,,,
25/11/2020,7,0.0016,1.072,0.0006,1.072,1.0305022,0.001767517,0.000662819,0,0,LJ_NON_DISPATCH,FALSE,33.1,37.6,40.42,3.41747,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001767517,0.000662819,0.070014191,-0.027326967,0.006040438,0.000482057,0.000528,-0.002265164,-0.000180771,-0.00219,0,0,0,0,-0.004866,0.040235783,,,,
25/11/2020,8,0.0001,1.072,0.0048,1.072,1.0312787,0.000110553,0.005306548,0,0,LJ_NON_DISPATCH,FALSE,33.1,34,38.65,3.22919,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110553,0.005306548,0.004187419,-0.209200029,0.000356997,3.01E-05,3.30E-05,-0.017135851,-0.001446171,-0.01752,0,0,0,0,-0.038928,-0.279622506,,,,
25/11/2020,9,0.0033,1.072,0.0009,1.072,1.0313295,0.003648431,0.000995027,0,0,LJ_NON_DISPATCH,FALSE,32.56,34.4,38.65,3.27999,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003648431,0.000995027,0.13819163,-0.039226938,0.011966818,0.000994242,0.001089,-0.003263678,-0.000271157,-0.003285,0,0,0,0,-0.007299,0.098895918,,,,
25/11/2020,10,0.0049,1.072,0.0008,1.072,1.0311457,0.005416402,0.000884311,0,0,LJ_NON_DISPATCH,FALSE,32.56,34,30.46,3.21448,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005416402,0.000884311,0.161683937,-0.027474821,0.017410916,0.001476299,0.001617,-0.002842599,-0.000241028,-0.00292,0,0,0,0,-0.006488,0.142221704,,,,
25/11/2020,11,0.0044,1.072,0.0016,1.072,1.0322063,0.004868711,0.00177044,0,0,LJ_NON_DISPATCH,FALSE,39.62,39.1,56,3.33296,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004868711,0.00177044,0.267194842,-0.101127547,0.016227218,0.001325657,0.001452,-0.005900807,-0.000482057,-0.00584,0,0,0,0,-0.012976,0.159873306,,,,
25/11/2020,12,0.0012,1.072,0.0012,1.072,1.0318952,0.00132743,0.00132743,0,0,LJ_NON_DISPATCH,FALSE,39.62,40,56,3.49817,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132743,0.00132743,0.072849358,-0.075822801,0.004643576,0.000361543,0.000396,-0.004643576,-0.000361543,-0.00438,0,0,0,0,-0.009732,-0.016689443,,,,
25/11/2020,13,0.0023,1.072,0.0019,1.072,1.0296832,0.002538787,0.002097259,0,0,LJ_NON_DISPATCH,FALSE,48.29,47,58,3.84436,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002538787,0.002097259,0.144304647,-0.124073827,0.009760011,0.000692957,0.000759,-0.008062618,-0.000572443,-0.006935,0,0,0,0,-0.015409,0.000463728,,,,
25/11/2020,14,0.0023,1.072,0.0035,1.072,1.0263035,0.002530454,0.003850691,0,0,LJ_NON_DISPATCH,FALSE,48.29,43.3,52.1,2.72536,0.28105,0.33,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002530454,0.003850691,0.129199916,-0.204633407,0.006896398,0.000692957,0.000759,-0.010494518,-0.0010545,-0.012775,0,0,0,0,-0.028385,-0.119794155,,,,
25/11/2020,15,0.0038,1.072,0.0016,1.072,1.0268772,0.004183087,0.0017613,0,0,LJ_NON_DISPATCH,FALSE,46.47,41.6,50.43,2.15445,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004183087,0.0017613,0.206734014,-0.090598795,0.009012252,0.001144885,0.021698,-0.003794632,-0.000482057,-0.013856,0,0,0,0,-0.012976,0.116881667,,,,
25/11/2020,16,0.002,1.085,0.0007,1.085,1.0265486,0.00222761,0.000779664,0,0,LJ_NON_DISPATCH,FALSE,46.47,50.8,51.8,2.17372,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222761,0.000779664,0.113082417,-0.041194309,0.004842201,0.000609879,0.01142,-0.00169477,-0.000213457,-0.006062,0,0,0,0,-0.005677,0.07511296,,,,
25/11/2020,17,0.001,1.085,0.0018,1.085,1.0256492,0.001112829,0.002003093,0,0,LJ_NON_DISPATCH,FALSE,48,49,59.25,1.48823,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001112829,0.002003093,0.064616438,-0.121056919,0.001656146,0.000304939,0.00571,-0.002981063,-0.000548891,-0.015588,0,0,0,0,-0.014598,-0.082485349,,,,
25/11/2020,18,0.002,1.085,0.0029,1.085,1.0260885,0.002226612,0.003228587,0,0,LJ_NON_DISPATCH,FALSE,48,49,60,1.54645,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002226612,0.003228587,0.130924788,-0.197589553,0.003443344,0.000609879,0.01142,-0.004992849,-0.000884324,-0.025114,0,0,0,0,-0.023519,-0.105701715,,,,
25/11/2020,19,0.0019,1.085,0.0012,1.085,1.0262608,0.002115637,0.001336192,0,0,LJ_NON_DISPATCH,FALSE,47.03,47.2,16,1.52358,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002115637,0.001336192,0.033173183,-0.021806646,0.003223342,0.000579385,0.010849,-0.002035795,-0.000365927,-0.010392,0,0,0,0,-0.009732,0.003492541,,,,
25/11/2020,20,0.0004,1.085,0.0024,1.085,1.0259849,0.000445277,0.002671665,0,0,LJ_NON_DISPATCH,FALSE,47.03,47,60,1.56922,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000445277,0.002671665,0.026182314,-0.163505878,0.000698738,0.000121976,0.002284,-0.00419243,-0.000731854,-0.020784,0,0,0,0,-0.019464,-0.179391134,,,,
25/11/2020,21,0.0014,1.085,0.0016,1.085,1.025671,0.001557994,0.001780565,0,0,LJ_NON_DISPATCH,FALSE,46.69,47.7,60,1.60474,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001557994,0.001780565,0.091610062,-0.108970569,0.002500176,0.000426915,0.007994,-0.002857344,-0.000487903,-0.013856,0,0,0,0,-0.012976,-0.036616663,,,,
25/11/2020,22,0.0016,1.085,0.0022,1.085,1.0251957,0.00177974,0.002447142,0,0,LJ_NON_DISPATCH,FALSE,46.69,47.7,60,1.77617,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177974,0.002447142,0.104648696,-0.149765099,0.00316112,0.000487903,0.009136,-0.00434654,-0.000670866,-0.019052,0,0,0,0,-0.017842,-0.074242786,,,,
25/11/2020,23,0,1.085,0.0123,1.085,1.0249806,0,0.013678879,0,0,LJ_NON_DISPATCH,FALSE,45.95,47,65.98,2.20929,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013678879,0,-0.920583058,0,0,0,-0.03022061,-0.003750753,-0.106518,0,0,0,0,-0.099753,-1.160825421,,,,
25/11/2020,24,0.0002,1.085,0.0064,1.085,1.0252285,0.000222475,0.007119187,0,0,LJ_NON_DISPATCH,FALSE,45.95,47,60,1.94247,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222475,0.007119187,0.013081506,-0.435694226,0.00043215,6.10E-05,0.001142,-0.013828807,-0.001951611,-0.055424,0,0,0,0,-0.051904,-0.544086,,,,
25/11/2020,25,0,1.085,0.0107,1.085,1.0233704,0,0.011880819,0,0,LJ_NON_DISPATCH,FALSE,45.96,47.2,58.29,1.57507,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011880819,0,-0.706383578,0,0,0,-0.018713121,-0.00326285,-0.092662,0,0,0,0,-0.086777,-0.907798549,,,,
25/11/2020,26,0.0002,1.085,0.0089,1.085,1.0235109,0.000222102,0.009883533,0,0,LJ_NON_DISPATCH,FALSE,45.96,47.2,18.6,1.43601,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222102,0.009883533,0.004048473,-0.187510388,0.00031894,6.10E-05,0.001142,-0.014192852,-0.002713959,-0.077074,0,0,0,0,-0.072179,-0.348099799,,,,
25/11/2020,27,0.0005,1.085,0.0071,1.085,1.0234746,0.000555235,0.007884337,0,0,LJ_NON_DISPATCH,FALSE,47.34,48.3,19,1.22887,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555235,0.007884337,0.010338475,-0.152798443,0.000682312,0.00015247,0.002855,-0.009688825,-0.002165069,-0.061486,0,0,0,0,-0.057581,-0.26969108,,,,
25/11/2020,28,0,1.085,0.0242,1.085,1.0234113,0,0.026871711,0,0,LJ_NON_DISPATCH,FALSE,47.34,47.6,19.07,1.17346,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026871711,0,-0.52269239,0,0,0,-0.031532877,-0.00737953,-0.209572,0,0,0,0,-0.196262,-0.967438797,,,,
25/11/2020,29,0.0001,1.085,0.0019,1.085,1.0235838,0.000111059,0.002110118,0,0,LJ_NON_DISPATCH,FALSE,48.16,48,19.5,1.23529,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111059,0.002110118,0.002122334,-0.041970247,0.00013719,3.05E-05,0.000571,-0.002606608,-0.000579385,-0.016454,0,0,0,0,-0.015409,-0.074158221,,,,
25/11/2020,30,0.0001,1.085,0.0016,1.085,1.0243579,0.000111143,0.001778285,0,0,LJ_NON_DISPATCH,FALSE,48.16,47,19.57,1.91078,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111143,0.001778285,0.002131564,-0.035497064,0.00021237,3.05E-05,0.000571,-0.003397912,-0.000487903,-0.013856,0,0,0,0,-0.012976,-0.063269452,,,,
25/11/2020,31,0.0003,1.085,0.0009,1.085,1.0243404,0.000333423,0.001000268,0,0,LJ_NON_DISPATCH,FALSE,49.67,49.45,20.2,3.1591,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333423,0.001000268,0.006600438,-0.02060953,0.001053316,9.15E-05,0.001713,-0.003159948,-0.000274445,-0.007794,0,0,0,0,-0.007299,-0.029678688,,,,
25/11/2020,32,0.0003,1.085,0.0041,1.085,1.0245092,0.000333478,0.004557529,0,0,LJ_NON_DISPATCH,FALSE,49.67,54,21.5,4.2907,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333478,0.004557529,0.007026376,-0.099946615,0.001430853,9.15E-05,0.001713,-0.01955499,-0.001250251,-0.035506,0,0,0,0,-0.033251,-0.179247145,,,,
25/11/2020,33,0.0029,1.094,0.0043,1.094,1.0248086,0.003251308,0.004820905,0,0,LJ_NON_DISPATCH,FALSE,60.63,50.2,20.57,3.74506,0.28105,5.71,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003251308,0.004820905,0.065541813,-0.101149328,0.012176343,0.000891659,0.016559,-0.018054577,-0.001322115,-0.037238,0,0,0,0,-0.034873,-0.097468206,,,,
25/11/2020,34,0.0016,1.094,0.0086,1.094,1.0244003,0.00179311,0.009637968,0,0,LJ_NON_DISPATCH,FALSE,60.63,70.4,22.02,3.80738,0.28105,55.36,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179311,0.009637968,0.038694603,-0.216472612,0.006827052,0.00049195,0.088576,-0.036695406,-0.002644231,-0.53922,0,0,0,0,-0.069746,-0.730188643,,,,
25/11/2020,35,0.0218,1.094,0.0121,1.094,1.0244447,0.024432187,0.013560984,0,0,LJ_NON_DISPATCH,FALSE,96.92,94,25.11,3.1939,0.28105,55.36,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024432187,0.013560984,0.60122236,-0.347326641,0.078033961,0.006702818,1.206848,-0.043312428,-0.003720371,-0.75867,0,0,0,0,-0.098131,0.641646698,,,,
25/11/2020,36,0.0028,1.094,0.0007,1.094,1.0242142,0.003137373,0.000784343,0,0,LJ_NON_DISPATCH,FALSE,96.92,94.9,25.61,3.08751,0.28105,55.36,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003137373,0.000784343,0.078741159,-0.020488771,0.00968667,0.000860912,0.155008,-0.002421668,-0.000215228,-0.04389,0,0,0,0,-0.005677,0.171604075,,,,
25/11/2020,37,0,1.094,0.0047,1.094,1.0233313,0,0.005261765,0,0,LJ_NON_DISPATCH,FALSE,70,75,26.5,3.25175,0.28105,55.36,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005261765,0,-0.142225505,0,0,0,-0.017109944,-0.001445103,-0.29469,0,0,0,0,-0.038117,-0.493587551,,,,
25/11/2020,38,0.0021,1.094,0.0034,1.094,1.0234665,0.002351312,0.003806886,0,0,LJ_NON_DISPATCH,FALSE,70,59.7,25.77,2.92239,0.28105,55.36,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002351312,0.003806886,0.059381442,-0.100065521,0.00687145,0.000645684,0.116256,-0.011125206,-0.001045394,-0.21318,0,0,0,0,-0.027574,-0.169835543,,,,
